line	text
13604	حاضر. يارب تعجل بالفرح يارب
185	خمس دقايق وتكون قدامي
15318	ههههااااههاهاهااا .. خليها PLAN B مسيوو حمزه
1668	- واه يا راضيه ضحكتيني. ما البنيه زينه اها بتعيبى ليه عليها؟ بس صراحة هو اللى يشوف صباح دلوك يستعجب عليها وهي وسط البنته الصغيرين والفرحة خلتها رجعت واكنها عيلة وسطيهم. و لا هدية كمان اكتر منها. والنبى الفرحة حلوة.
13758	كفاية عياط
21508	هبعت ماما تقعد معاكي
9822	قصدك ايه
1979	الف سلامه عليك يا عمي
7724	وعد عاوزه ت
19416	دياب بس كفايه
7992	بدرى لى وكل حاجة جاهزة وبالنسبة لجامعة شغف تكمل عادى بعد الجواز
16852	لا لا مفيش.
3432	المهم هنبدأو شغل امتي
5683	- وترجعي ليه بس يابتي وانت واخدة اذن بالبيات عندي؟ هو انتي هاتعومي على كلام بتك؟
14627	لارا معاها حق احنا كان نفسنا ترجعوا من زمان
19490	خلاص يا شهاب بابا جاي
301	بس احنا مش عايزين نعطلك اكتر من كده وخصوصاً في يوم زى دا.
11021	اوامرك ياابيه تقلقش واصل
17445	الأكل حلو أوى
11409	لا الاثر هيطلع من البلد سليم بس مش من المينا
18545	تعاله بس هتنبسط اوي العب تحت المطر حلو اوي
6034	- عيب ياولد. اسمها طنت نهال.
14728	ااه. ياعنى انتى هامك الناس. امال ماهمكيش ليه منظرى امبارح. جدام جدى وابوكى وعمامى وعيال عمامى. لما احرجتينى جدامهم.
2073	- واعرف منين؟ هو انا حد حكالى؟ دا حتى انت بجالك فترة ما بتجيش ولا باشوفك هنا!
3634	بخونك ازي يعنى
6186	ااا الست انتصار ادتهوملى. دا حتى بعتالك بجيت حجك اها 25 الف جنيه بالتمام والكمال.
14745	بس يامرة عمى الفرح دا ناجصه بطه!
7999	صباح النور يادادة اه صحيت النهاردة عشان معايا محاضرة دلوقتى ومينفعش اتأخر
3462	خير ياالهام حوووصل ايه
4732	- ماشي يا حبيبتي. انا مصدقاكي. بس ياريت تتصلي باخوكي اللي سافر مضطر امبارح عشان شغله بعد ماحضر حنة حربي بالعافية.
21728	ادعيلي انتي بس
15118	من الصبح. كل ما اجى اكلمك واجولك ولدى. تجولى اصبرى اصبرى اصبرى، هافضل صابره لحد امتى؟!، الدنيا ليلت ومحدش فيهم رد علينا ولا جال حاجه. خبر ايه؟!، هما مش هامينهم بنتتهم. الناس دمها برد ولا ايه؟!
8944	ممكن اعرف اي إلى انا شفته دا
10575	لا صاحي يا زين
1300	ااااه شعري
5966	بس محاتجين كميه كبيره ود غلط على شخص واحد
20207	ماانتي كنتي ماسكه سلاحك وعامله فيها 7 رجاله والتار يااحمزه و
7344	ربنا يحفظك، ولله انا كنت بحبها بس مقدرتش اكسر كلمت ابويا، و كنت عايز اقولك.
11954	صباح النور
10495	انتي بتقولي ايه! .. انتي عارفه مش فاضي اروح الشقه حتي اخد شاور .
10193	ح. حازم
21709	صباح الخير
20712	تمام معاليك اهم حاجه نعرف النفق فين وازاي الحاجات دي بتخرج ازاي من البلد
15709	تحب تشوف رسم المصانع
295	طب خفى شويه. في اكل الشيكولاته.
3330	تالت مره
11637	انت عارف انه مايهمنيش
16813	عملي فيها مباحث ابن الكلعارف على فين ومخبي قال اي علشان اكشف كل خططه وهو لو قالي على طريقه كنت اتصرفت انا.
5625	افهم من كده ان الباشا الدكتور هو اللى العين عليه ووجع عليه الاختيار
12170	طب وعملت ايه؟
12064	اخواتك فين يا خازم
18417	- فاكره طبعاً ياجدي. كان اسمه ياسر فهمي.
1564	أظن حضرتك ان انت مديرى وانا بشتغل هنا فى الشركة يعنى مفيش علاقة تجمعنا غير كده ومش من حق حضرتك تتجاوز حدودك بعد أذنك
16198	لا انا هقوم اخد دش دلوقتي وهبقا كويسه
11927	ليه يابتى نزلتى وانتى لسة تعبانة
10171	عايزك فوق
2010	عامل حسابى وهخرجك من اهنه .. تعالى بس معاي ..
15777	اهلا وسهلا اخبارك اي ولا نسيتنا
19710	- يارب يامرة عمى. دى احلى دعوه دى.
13112	اسمع كلام اخوك يادكتور ... والحق مسيره يرجع .. يلا قوموا يارجاله شيلتكم تقيله ...
14114	- اصلها جوزت كذا بت جبل كده من بنتتها فشافت الى عالموضة واللى ينفع يعيش. دا غير ان هي اساساً فالحة وواعية.
8141	بس اوقفى هنا دقيقه يافوفتى.
10139	انتي السبب ع فكره
8851	بطل جنان واتحرك ..
21378	أنا هروح أخلص أجراءات الخروج
3169	- ماينفعش اروح معاك دلوقتى على طول يا سامح. لازم اسلم على والدتى وجدى ولا انت ناسى كمان عزومة جدى ياسين ليك امبارح وهو بيأكد عليك عشان تيجى مع كل العيلة النهاردة. بمناسبة ليلة الذكر اللى عاملها في البيت الكبير النهاردة.
12385	طيب اي هتقفو ع الباب كده كتير  اتفضلو .. ولا ايه ياست الهاام
19507	عيون شهاب
10099	بتخوفني منك ع فكره
21158	احنا مش هنروح بعيد هنروح لكافتيريا المستشفى نجيب قهوة وسندوشات
15853	امال ليه الكلام إلى يحرق الدم دا
3684	و شكرا ليكي
3921	متشكره .. هتعبك معلش ... اااه وتشوف التحليل هيطلع امتى وتروح تجيبه وتدهونى على طول
16707	حاازم بيه بقا
14316	مامى
14028	أخيرا شرفتى يا ست جنا يلا نتغدا انا عصافير بطنى بتصوصوا
5364	يعنى صافى يالبن
3259	- يالهوى عليا. وحشتنى اللدغة الحلوة دى في لسانك.
9951	واه. عبد الرحيم. ادخل ياولدى. دا انت في مجام عاصم دلوك
17539	طب اقسم بالله لا انتي واخده اللي في جيبي كمان
12379	قولتلي ساعتين وراجع ياحمزه .. عدي ٤ ساعات ويادوب سيادتك مشرف
11461	اي دا
10952	الف مبروك وربنا يجبهولك بسلامه وابقا عم.
1030	شهاب ولله انا جاي و مش طايق نفسي اجازتي اسبوع وتخلص، شهاب صعب عليه شكله
13474	شاطرة هى دى بنتى حبيبتى ده حتى بنوتى كبرت انا مش عارف حصل ازاى ده انا فاكر لما كنت بشيلك واروح اشتريلك شوكولاته
10513	طبعا حصل وانت ولا على بالك ياهانم ..
12098	صباح الهنا. توك ماصاحيه ياقلبى. هي دى مواعيد الداكاتره برضو
5818	هاتعرف ياعم رائف سلام بجى.
15562	مالك ياابت ..فيكي ايه
1027	إلى يوحشه حد بيبقا كفايه عليه انه بيسمع صوته و عيونه شيفاه مش ضروري خالص لأحصان و البوس
11329	- الله يخرب مطنك ياشيخ. ياض انا جصدتى على زيارة عاديه امك هي وستك يعملوا زيارة للبنيه العيانه. لسه بدرى ياض على اللى في بالك.
21100	انشاءالله.
4581	ريم
21808	معلش يابني اخرج .. تهدا وتعالي كلمها وقت تاني.
13460	فى شغل كتير ياشغف ولازم اخلصه النهاردة
9519	الله اومال اسيب جوزي جعان يعني
13241	بس انا مش بسامح والبيغلط لازم
5580	كل واحد راح الشقه بتاعته لحد معاد الفرح
6479	تعالى ياسميه اقعدى وانتى يا دينا روحى جيبى لأمك مايه
18461	الحمدلله يا حبيبي، شكلك تعبان...
5362	ده كله كان من حبى ليكى وانتى عارفة كده وعارفة انى بغير عليكى
2156	اتقل ع الحلوووو
14834	مرح
3925	وده بدل ما جايه تتخانقى مع مجدى روحى شوفى بتك اللي سقطت وعتموت فوق مش ياختى خارجه وراجعانا قرب العشا !
19609	أنت أستنى
21360	مش غلبه هو .. خلاص خلاص اجعدي .. عاوزاش منك حاجه
7790	نيره انا بعتها بيت جدها بحليب الصبحيه. ما انت عارف البيت هناك مليان. ماشاء الله.
14801	بجد طيب كويس ده حتى فيلا انكل إبراهيم قريبة منى.
14071	شوفتى ايه؟
6788	أنا حاسه ان فى حاجة ورا ده كله
9962	بجولك ايه. انا مش عايز رط كتير. انا عايز فلوسى دلوكت. كفايه الكشوفات اللى كشفناها انا واخويا عند الدكاتره بعد العركه مع اللى كان عاملى فيها هركليز دا كمان
19187	نجرب.
1918	الوقت عدي ولسه مجتش
12249	انتى تخرسى خالص. وتسبجينى حالا على مكتبى
2745	اسفه لو جيت في وقت غلط بس الفطار جازه يا خديجه هانم مستنينيك علشان نحط لاكل
19174	فوق فى اوضتها يا نرمين مش نرمين برضوا.
11293	صباح الخير
13927	سكرتيرة لمكتب حضرتك
17376	بت لما تبتك. انا دكتور محترمه يافاشل انت
14919	- خد جزاءه بعد ما أكتشفت بالأدلة ان هو صاحب الرقم. اللى كان بيبعتلك الصور اياها.
368	مش غلط إلى انت عملته دا
14582	مالك يا بدور فيه ايه يابت؟
15766	لسانك يا حلوه لقصهولك
9941	واحشونى والله. ونفسى البت تاجى وتجيب عيالها اشوفهم
18530	العربيه عطلت بينا و احنا رجعين من الكليه احم و احنا دلوقتي في شقته يا عمي شقت شهاب. شهاب ابتسم بسخريه لما عرف اصرت ليه تكلم ابوه و تمتم
4949	بص هي المانجا مش في التلاجه شمس بتشيلهم علشان عبدالرحمن بيسرقهم بليل وبيتعب لو اكل منها.
982	حمزه بيه منورنا بنفسه .. والله لو كنت اعرف كنت ملِت الارض ورد.
8136	تانى بت. طب مش مجدمه يا حربى ولا ماشيه معاك نهائى بس.
4193	حبيبتى يا بنتى مالك
2179	اخس عليكي ياوعد .. كل دا ومعرفتيش مكانتك ف قلبي
1080	جوزك لعب بيديله ياوعد ووجعني ولازمن يدووق من اللي عمله.
15937	انا فاكره كل حاجه ابوك قالها بس. اتنهدت وكملت. بس هو ليه ليه مصبرش يمكن كنت أحبه
2361	بيتي ومراتي واهل بلدي كسبوني ياباشا .. مصر بين ايديكم
4885	- الووو، ازيك يانهال؟
8015	الظاهر أنى كنت غلطان لما جيت اطمن على حضراتكم بعد أذنك يا آنسة
6272	لله يبارك فيك
6928	البيه الصغير بيزعق في البيه الكبير علشان جوز ولدو من غير اذنه
11635	ههههههه اي الصراحه دي
16910	اي دا ادهم إلى كل البنات بتتمنا نظره منه وهو بيكرفهم كلهم مش مصدقه
2209	طاب اي مش كفايه عياط بقا
8573	حاضر يا لينا هتمشى امته.
20477	جولتلك ماتخافيش من حد فيهم. ماتخليش حد يحس بخوفك. الناس دى مالهاش اللى يخاف منيها. دول مجرمين وشكلهم اغراب عن البلد كمان.
15931	هنرجع مصر امتا
20069	- يعنى انت لما بعت الرسالة ل نوها عن خطوبتك ليها من ابوها كان جد مش هزار؟
7756	طيب قولها تشحن موبايلها الصبح وانا هكلمها
20682	تؤ.
1141	- مش عارف اقولك ايه؟ اصل المبلغ اللي انت طالبوا كبير قوى...
2595	بس عمي ومراته يعني
17755	مين قال بالعكس ولله اه انا مكنتش عايز اتجوزك بس بعدين عجبني الموضوع
6333	فين
7714	تمام تمام .. ممكن تتفضل بقي مش خلصت شغلك
2110	أزيك يا حبيبتى
17405	بصراحه نفسى اشوفوا بلبس المستشفى واشوفوا كده وهو بيكشف على المرضى
5751	خير ياجدى ليا قاعد كدا
9739	مممم خلاص هروح اقول لمراد أنك مش موافقة
833	الشرف لينا يا أدهم بيه انا هدخل فى الموضوع على طول انا جاى عشان اطلب أيد بنتكم نوران لأبنى رامى
9153	احم. طاب انا عايز اكتب الكتاب بالمره
18887	كارما انا
11128	انا متشكر يابيه انا هقوله وهو يقرر
14836	انتى بتقولى اى
14244	مش عايز أسمع صوت حد فيكم ثم نظر الحاج كامل لياسين
6689	- بس دا مش يبقى موظف فاسد. دا يبقى موظف فاجر. اللى يقدر يعمل كده.
3095	انا طلقت صفوة يامجدى ..
11105	خير يام وعد .. قلقتيني
3149	احنا أطمنا على مريم نستأذن بقى
9646	هبات معاها .. ماينفعش اسيبها فى الحاله دى ..
3389	يعنى حبل المشنقه هيتلف حولين رقبتك يعني هيتلف ؟!
21244	إبراهيم بيه
11283	انا كنت مفكرها انتي على فكره
16822	هو بالعافيه
5379	من ناحية الكحك معروف انك بتجبهولنا كل سنة
17464	اتفضل يا جدى
1096	حاصرو القصر يااولد منك له .. واول ماتشمو ريحة ولد الخياط اقتلو كل الرجاله اللي معاه وهو هاتهوولي لازمن يتقتل قدام اعني
7020	- اطمن ياحج هو الجنين كويس. بس للأسف هي هاتضطر تريح الاربع شهور الاولى وماتتحركش نهائى عشان الجنين يثبت. دا غير انها لازم تتابع باستمرار.
6649	نعم ياخويه
16213	فيروز.
3871	لا تعالي، اركبي.
21554	طب وما يضحكها مش بت عمه
11780	قليلي بقا يا ستي اي رايك في ايهاب
2057	- طب اعملوا ايه ياعنى؟ ما انا جولتلوا. روح على عيادتك والمستشفى وانا هاجعد يومين اطمن فيهم على اختى وهاجى وراك.
19981	في عينيا والله
888	ازاى طبيعى يا دكتور وهى تعبانة ليها فترة
11595	جاد مالك. مفيش رد
6490	ربنا يعوضك عنهم خير ياعمتى.
15694	هاتيلي عصير معاكي يا فيروز
4728	- لا ماعرفتش ومش عايزة اعرف. عايزها تبقى مفاجأة كده لما امسكه بايدي ان شاء الله. ربنا بس يخلصني طيبة.
16610	وايه اللى هايعلمهم بس. دى كانت حته مجطوعه. زى ولدك مابيجول
12439	اخرسي بقولك
21588	احكى على ايه ياجدى
6755	أيهم انت بتحبنى صح
7238	طيب ممكن تنساه خالص اليومين دول عشان نلحق نفرح بولادنا ياحمزه .. ممكن عشاني انا .. سيبه لناره تحرقه لحد ماتجيلك فرصه وتنتقم منه بس بلاش دم عشان خاطري.
813	نور أسف أسف على كل حاجة عملتها فيكى انا اتغيرت وتخرجت من الجامعة وفتحت شركتى الخاصة انا بتمنى انك تسمحينى
7984	صباح الأمتحانات
5929	حضرتك تعرفنى؟
10180	بتحبيني؟
13386	انت بتقول اى.
20150	اسكندريه !
3545	أنا عارف ان قولتلك متأخر بس القرار ليك موافق
352	طيب علشان خاطرك، ادهم طلع الفون وشغل اغنيه (هو الحب ايه غير لمسه من اديه غير نظره من عنيه) لعمرو دياب، ادهم ايده فوق راس آيه والايد التانيه في جيبه وهي ماسكه ايده وبتلف بتضحك.
1455	عااا معايا جامعة دلوقتى
7420	أنتى باين عليكى مكسوفة.
2531	دا اللي يفكر يمس حاجه تخلص دياب فما بالك بامي و ابوي
17736	محصلش حاجه قومي اغسلي وشك.
14628	واهو رجعنا ونهقعد على قلبكم
7347	الصراحه هي كمان حلوه وتتحب
6875	من امبارح وانتي قاعده بجوع، كمل بصوت عالي، طب مش انا جايبلك تلفون ليه مرنتيش عليا.
246	انتى لسه ليكى عين تتكلمى بعد اللى عملتيه
18076	ملكش صالح انت؟
17708	- لا واض عمى. انا مجصدتش اللى في بالك. دا انت تأنس وتشرف. دا انت نورتنى يادكتور والله.
16080	- مش تخبط الاول، داخل كده من احم ولا دستور. يمكن حد فينا جاعد براسه!
12085	انت طول عمرك ابونا اللي ربانا وعلمنا ف يوم متاخد حاجه انت تستاهلها وبعدين انت تعبت اوي في حياتك ويمكن دي عوض ربنا.
12847	- الله يسلمك.
11062	اي الل انتي بتعمليه دا
17234	مليش فيه اتصرفى
16993	يعني انت مدخلتش عليها لحد دلوقتي
8562	طيب يلا عشان مش نتأخر.
8970	ما انت زي القرد اهو
21224	اه انت قولت يابنى حاجة حصلت من زمان يعنى فى الماضى كنت انت اصلا لسة ما تولدتش ودى حاجة حصلت من سنين وخلاص اتقفلت وانت ابننا الوحيد يا ياسين متعملش كدة فينا وفى امك وهى مش هتستحمل غيابك عنها بالشكل ده.
14446	النهاردة آخر يوم ليه فى الشركة ياشغف ومن بكرة انتى هتبدئى شغل لوحدك
15070	لاه ماجدرتش. هما كلمتنين جالتهم وبسرعه الخط جفل. بس جالت ان واحد ابن حلال ساعدها. تتكلم سرجه في التلفون.
17584	لا متخافش انا مسحت الزيت قبل ماحد ياخد باله محدش شافني اصلا كلهم اتلهو في الهانم لما وقعت ولو على موضوع البيه الصغير عادي ازازة شامبوه واقعه على الارض
20861	لا مش هيحصل أهدى
20898	لا خالص اتفضلى
14960	ايوه صحيت من بدري صلت الفجر و طلعت تذاكر
8330	- للأسف يا بدور انت مضطرة تتحمليني. عشان لا امك ولا نهلة ولاحتى نهال الخبيثة حد فيهم هايجرب من الأوضة دى تانى.
18941	أيهم انت سميه
12195	الحق وعد يااحمزه .. بسرررعه
16772	اما سبيها
1433	هنقدم شغل فى الشركة
19986	متخافش يا عمي
10925	بالله عليك
2102	نوران لو سمحتى مش تدخلى هو بيحبنى وهياجى يتقدملى قريب.
5802	جصدى عالدكتور والدكتوره
5480	حبايبى عاملين ايه
3418	ماشي ياستي
9514	طبعا يااروحي البركه ف حمزه باشا الخياط اللي مدلعنا
17958	طيب بذمتك القمر ده مش هو اللي منور السفره ومخلى للغدا طعم تانى ياعفاف ..
4423	انا مش هاستنى اذن عشان ادخلك يا هاشم.
9912	وااه. دا انت بتضحك. يبجى رايج على كده. خلاص ياجماعه اتطمنوا ولدنا زين ان شاء الله
11863	اه تمام أنا بخير مش تقلقى
9098	طب اي رايك بقا هتحملي مني وزي م انا كل يوم مع واحده.
8993	يعنى اي
7152	- اعمل يعنى؟ ماانا لما كلمنى معتصم على امك واختك عشان يحضروا الخطوبة. مقدرتش اقعد في البيت من غير مااشوفك انا كمان عالكوشة.
437	يا خفيف الكارنيه بتاعها لسه مطلعش و انت إلى قيل بلسانك امبارح ان العميد عارفك و هتعرف تدخل عادي
4578	لا انا عايزة أكل من بابا
21020	خشي ياوجد .. واسمعى الكلام ...
18701	اغزي الشيطان يابتي ويلاا تعاااالي
7111	- دول اصحابى اللى مستنياهم.
6475	اى العمل فيكى كده ياعمتى
1970	الف سلامه يا حج عليك
12359	تعالي اقعد جار مرتك .. ع بال ماجيبلها حاجه تشربها
12358	مش عارفه ياطنط الم فظيع ف بطني
1287	حاضر
8812	ادهم اذكى من انه يعمل كده لانه عارف مش هيقدر يواجهه هو دلوقت بيفكر يلعبها صح ! لو حطينا نفسنا مكانه ممكن نتصرف ازاى نخطف تلات بنات عشان يجيب رجل هدفه الاساسي المفروض انه يتصل ويقول طلباته لكن ادهم مش هيعمل كده ... ادهم عاوز يخلص مننا احنا والبنات بضربة معلم وهو يطلع منها زى الشعرة من العجينه ..
12263	في اللى جولتلك عليه وانا بتكلم فيه بجالى فتره معاك
9772	مراد
7296	طاب بقولك اي ترضا انت تبقا في محافظة وانا في محافظه تاني
4746	- واتكسف ليه؟
18842	وأى اليخليه يسافر هو دكتور جامعى واهله ناس اغنية يعنى مش محتاج يسافر عشان فلوس وممكن يشتغل فى شركة والده
5273	يلا روحى ألبسى
3142	بعد الشر عليكى يا حبيبتى أنا بخير
7558	اييه
19669	أصل الأستاذ ده قصدى الدكتور حرقلى دمى يلا بينا يا بنتى عايزة اكل بدل ما اعمل فضيحة هنا.
16236	فاطمه انتي عندي هتفضلي زي زينب ورويدا وليليان اختي
14357	مكان ايه
10273	لا هنزل معاكي .. تعالي خدي بيدي .. واسنديني
11088	تؤ حمزه ماغيرش الموضوع .. قولتي ايه
19919	كله رقص وأولهم جوزها اللي فرحه بكره اهو
5089	تحب اقوم اوريك الصحه
8589	مفيش حاجة ياخالى
13035	مفيش حاجه يابوي نام انت.
11363	ا. امي فردتهولي
5054	بس ي.
9632	ماتشوف مراتك ياحظابط
10530	وكل واحده تقع في مشكله هتتجوزها يبقا مش هنخلص.
15457	لا انا مرتاح هنا ..
900	شاطرة
1105	عاوزه توصلي لايه يابت الاسيووطي
12005	معلش بس ده مفيد ولازم تشربيه
9112	هسيبك انا دلوقتي بس بعد كدا من 5الصبح تبقي معانا انا ومريم في المطبخ. واااهاا جبتلك الفطار.
9970	انا ادتلهم النص وجولتلهم النص التانى بعد مايخلص الموضوع.
8532	هشرب شاايي ف القصر يلا ي وعد
21102	- ااام. دى حاجة في الدراسة والكلية. ماتشغليش نفسك انتى.
15391	مجدى طلقك ..
15333	عشان عارفه انه الرجاله مش بتبكي غير لما هموهم توصل ل قمم الجبال .. فيك اي ياحمزه !
4624	انا في، فجاء صرخت و التلفون اتقفل
18915	عيون ميمى ليكى.
7794	امى بعتتنى اجيبلكم حليب الصبحيه ياجدى. عشان فطار الجيش اللى عندك. ما شاء الله يعنى.
14673	اتفضل
11319	- ايوه بجى انا هاموت واعرف. هو في مجبره صح ولا لاه؟ ولو في تبعتله ليه عشان ياجى من الإسكندرية ويشاركك فيها؟ ماكنت اشتريت البيت وبعد كده حفرت. زى البيه العمده ماكان بيعمل!
1006	اكتر حاجه تتمنيها في إلى هتتجوزيه اي
1293	الحمدلله كده ماسة مش هتسافر
20017	ايوه
12398	الغاليه مرة الغااالي تعالي اجعدي جاري اهنه
6281	ايوه
7976	ازاى يعنى انا عايزة أشتغل
15519	ياحبيبتى. عشان كده عرف يضحك عليها الزفت ده. منه لله
2970	هو ايه الحصل مش فاهمة
11377	ف. في اي
7120	ههههه يوم الجلسه التاريخيه
15402	ايوه اللي همما ميين ؟!
6256	- بس ابوك مالوش حج يا وائل. معتصم مش عريس عفش واحنا مش راضين بيه وخلاص. لا دا عدونا كلنا هو وابوه وامه.
20880	الحمد لله خلصنا منها ومن عمايلها
11045	واخوكي بيعمل اي ع سرير حمزه لو سمحتم اتفضلو عاوزه اتكلم مع بنتي شويه
6354	- بصراحة هو عنده حج يابوى. المشوار ده تقيل جوى على قلبنا. واحنا لولا خاطرك انت بس ماكنا اتحركنا من مكانا نهائى.
20375	على فكره بعت اجبلك الحاجات اللي بتحبيها
6427	قوم يا كاسول الوقت اتاخر.
10775	كريم
14395	العربيه شكلها حلو قوى
20335	يوسف انت مش مجبور ان.
17143	أنا مش مصدقة أن بنوتى كبرت وهتجوز
18660	ايووة عغيرررر من ساعة مااتجوزتها وهي واخداك مني وانا مش متلميه عليك
4176	يعنى انا كنت بالنسبة ليكى لعبة بتحركيها زى ما انتى عايزة وده كله عشان مصلحتك وبس والفترة دى كلها كنتى بتستغلى حبى يا خسارة حبى ليكى.
16980	مفيش، ومشي
14053	بت راجح مش نعمات فاهمه ولا لاه.
9091	مفيش حاجه
20635	- اشتكى مين يابنى؟ الورق كان سليم مافيهوش تزوير. انااخدت امى واخدت مراتى اللى كانت عروسه جديد ورحت اسكندريه عشان تبقى هي بلدى بعد ماكرهت البلد دى واللى فيها وسيبت حقى عند ربنا
21482	تمام اوي كدا
17387	اجفلى يا نهال واسمعى الكلام
5993	المريض فاق، الكل قام ودخل جوه بلهفه اولهم حور إلى اترمت في حضن ايهاب بعياط ايهاب اتأوه بتعب وحط ايده على ضهرها
8771	ركزي في إلى في ايدك، بصت لكارمن و اتكلمت بحنيه.
293	اسمع اما اجولك. انا عايزه المطلوب يتم الليله وفلوسك انا هاديك نصها دلوك. وبعد ماتيجينى البشاره. هابعتلك النص التانى مع فوقيه جريبتك. ها زين كده ومرضى.
5169	واذا كان كبير الصعيد ذات نفسه بيمسك الطوريه ويشتغل مع الفلاحين
19336	خلاص بجى ياعم راجح. خلينى اشوف فرح في العيله دى جبل ما اسافر
8391	دياب مالك بخوك
14880	- لا ياجدي دى نورا بنتي. تلاقي بس اخوها صحي وعايزة تنبهني.
12852	- انتى حملك اكتر من شهرين يا نهال يبقى ازاى معرفتيش؟
18784	جيلان مش ناوية تسامحى
15069	طب هي جالتلك على مكانها.
15413	تعبتك ياصفوة وانت فى الحاله دي !
16180	خلاص خلاص متزعليش
17362	انا مش راجل بابت ال.
9985	مش كنتوا نمتى الليله دى عندى في الشجه مع عمامى
14129	- مش كغاية عليا وجف الحال. والاجازة اللى خلتينى امدها تانى مخصوص. عشان تحضرى فرح وائل ياباردة ياللى ماعندكيش ادنى احساس بالمسؤلية.
18728	حاضر يا أمى.
18944	بس انتوا مش عايزين تسموه انا هسميه خلاص
4367	والله واتنسيت يا عاصم وجاه اللى هاياكل الجو منك
2238	العفو يا فندم بس
2690	مش كتير عليها
20216	واي الجراءه دي .. دانتي مش خايفه بقي
16172	هو اناوحشه يا يوسف
8618	أنا آسفة بس دى أوامر.
5191	- انا متأكد من صدق كلامكم ياعاصم وانت مش محتاج تثبته. انا بس عايز اسألكم. انتوا متأكدين ان زاهر ده قدم بجد على تمليك الأرض وعمل الأجراءات؟
19795	رحيم. خير في حاجه؟
6811	معلش يا خالى انا و ماسة اتفقنا على كده
18149	اتخضيتوا ليه ياعم شوفتوا عفريت
21573	يالا بجى هي حره. خلى العيل المجلع ده ينفعها. المهم انت هاتعمل ايه مع نهال وهي شايفاك بصيت لاختها؟!
20680	مانتي عارفه انه زفت عامله كده ليه .. هاااا! براحه عليا يابت النااس مش كده
19604	لا انت باين عليك عايز تتربى
17369	خلاص حاول معاها تانى
21481	هفهمك كل حاجه بس اهداء
6201	- هو في ايه؟ مش بعاده يعنى؟!
13965	معلش يا بيا
157	خديجه اتعدلي
505	- تعرفي ايه بس ياامى؟ ماخلي اللى في القلب في القلب!
7021	- طب وهي في خطر على حياتها بعد كده تانى؟
18507	حضري.
10116	يلااا تعالو
21410	خدنى معاك يا حاج
10774	أهدى يا بابا وخد نفس عشان خاطرى
12813	سيبي كل حاجه في وقتها، بس انا مش هأجل الخلفه برضو
16521	انا مش هرد عليك
9563	تصبحوا ع خير
16404	الو الو
17585	انا خايف الصراحه يا فتحيه
21160	بس
12911	ماشي ياختي
19510	لفيني دا كدا.
12307	- لأ ياماما. مش دا اللى انا كنت عايزاه. معتصم دا اساساً انا مبطيقهوش يبقى ازاى هاأقبل اتجوزوا؟!
20043	- انت بتقول ايه؟ كرر كلامى تانى بصوت اعلى.
19886	يا بنتي مش شايف حاجه
10122	انت حد كويس اوي يارامي ويمكن حبتني بس كان كله شغل
5097	اي دا لا دا انا بهزر وبعدين حد يسيب كل المزز علشان يتجوز وهم وغم
14624	خلاص ياكارما
7362	احم اسفه
21249	أنا هعمل الهقدر عليه والباقى على ربنا
949	اووف .. فى ايه تاني ؟!
405	عايز القميص لاسود بتاعك يا باشا
16041	وانتي طيبه يا ماما
19153	هو تحقيق ولا اى انا مش عايزة اتكلم وبالنسبة لموضوع جوازنا فكل شئ هينتهى وهنطلق.
12654	- انا جولتلك من الاول ياسعادة الباشا. ياسين مش هين. بس انت ماصدجتنيش.
19948	علشان الكلام اللي بتقوليه دا عيب يا ماما
20958	ياريت لو كنت فعلا بهزر أو كان حلم
1248	ماسة انا اسف
12327	- والدى بيستغل كرمك ياجدى. لانه عارف كويس ان طول ما احنا هنا ضيوفك لا يمكن هاتفرض كلمتك ولا انت نفسك هاتقبل تهدده بالطرد من بيتك!
18876	مراد والنبى انت فين.
9376	الفت عاملة اى دلوقتى
9409	مش سليم الهوارى الحتة عيلة زيك تغلط فيه و عايزة تعرفى اى صفتى بالنسبة ليكى انا جوزك يا هانم وانتى مراتى من ١٨ سنة.
12062	حاضر.
21161	مبسش ياحبيبتى روحى يلا.
14413	عارفة
1053	تؤ .. لا بس اعرف مين اللي قتل ابوكي وامك وسيف اخوكي
21517	اهلا
17791	عيب عليك يسطا بس محدش هيحيبه غير...
14579	يعنى عارفين وبتحضرولهم غدا.
3036	أنا كويسة بس
12952	حد سمحلك تتكلم ولا انت خلاص كبرت على ابوك و عمامك بترفض كمان
1498	بس هما مش هيكون ليهم فرصة يوافقوا أو مش يوافقوا لأن احنا هنتجوز وهنختفى فى اى مكان وأكيد بابا و ماما هيقربوا من بعض فى الوقت ده وهيتعاونوا عشان يلقونى وانا وانت مينفعش نقعد فى مكان لوحدينا فلازم نتجوز بليز ياحمزة وافق عشان خاطرى
2147	بقولك افتحلي واتصلي بيه احسن وديني لاولعها حريقه النهارده
21373	أدهم راح الشركة امبارح بليل ضرورى.
16399	بس انتى مين عرفك بالحصل
20273	لسه نايمه وواخده الواد تحت باطها .. الواد بقي مهملني ومهمل مصالحنا
1182	- خلى المحروسه اللى جمبك تجولك. وتعالوا حاصلونى بسرعه.
20329	فاطمه
21504	من قلبك بزمه
13556	- زاهر دلوك بيحاول يحرك الإجراءات قانوني عشان يثبت حقه. دا مقدم على طلب تمليك من الحكومة. اديلوا مده طويلة.
