line	text
20075	- امشى يا رائف واطلع حالاً دلوك. بدل ما افش غلي فيك دلوك وانا على اَخرى. اطلع ياض.
16572	و لما انت طلعت مجبتهاش لنفسك ليه
21487	وحشيني
217	كيف ؟! من ميته اللي بينهم تار عيعرفوا فالواجب ؟!
6821	خير يأيهم فى حاجة
9961	انت هتتماجلت عليا ياكلب انت. انت ناسى انا واد مين.
4475	مش محتاجه مافهوميه ياجدى. نظرة عنيك مبينه كل اللى جواك. ولا انا غلطان!
1621	- ايوه هي اخت عبد الرحيم. الا انتى صحيح. مروحتيش معاهم ليه النهاردة تنجى الشبكة؟
4116	انا شايفه ان معالى المستشار مايفوتش فرصه زى دى ...
11715	هشرب ميه وجايه وراكي ياعمتي
7784	دا اول فرح تحضريه معانا من ساعة ما اتجوزتى بلال. تلاجيكى اول مره تشوفى ليله كده. طبل وزمر.
5828	انا عايز النهارده جبل بكره بس خايف من جدى ليعجد الموضوع عشان حربى
15750	لا مفيش ضرب تاني
9887	يعنى انا. واد عمها. طلبتها للجواز. وفي الحاله دى. لو حتى انت خطبتها فهى بجت من حجى. دا عرفنا. وانت غريب وماتعرفش.
17165	ماجده .. انا اسف
6386	اقولك اي انت إلى غلطان، بعدين من امتى و انت عندك دم و بتزعل
3395	اسكتتت سوقت عليك النبى تسكت ...
12788	احم انا كمان جعانه، هقوم اعمل و اعملك معاي
5493	أهلا بيكم اتشرفت
5581	اي دا هو انتوا حدتوه
17925	- الله يسامحك يابيه.
16445	- بلاش الكلام دا يانهال. كل واحد بياخد نصيبه.
7574	صوتك حلو اوي ع فكره
21172	هى بقيت كويسة بس يستحسن تكمل معانا النهاردة وبليل ممكن تخرج عشان بس نطمن عليها
18599	انت اي جبله مبتحسيش انا بقيت انسان تاني علشان
14141	- خود هنا ياض صحيح، هو انتوا وقفتوا الحفر في بيتى ابويا ليه ان شاء الله؟
15901	خد بالك منها وطول بالك عليها لو مفتكرتش حاجه
1630	- خلاص ياام حربى مش كده. الكبير والتهليل النهاردة لازم يبجى عالعريس. صح هو لبس بدلته ولا لسة.
8071	لا بجد انا تعبت منك انتى الكلام مش بينفع معاكى باين عليكى عايزانى اروح اقول لعمتى وانتى عارفة طبعا سلاح عمتك
6736	م. مبتعملش حاجه
16123	انتوا بتتكلموا في ايه؟
20039	في موضوع كدا محدش يعرف عنه حاجه وكنت لازم اقلك دا حقك برضو يا بت الناس
1229	ماشى يا ماما هنجهز دلوقتى
6127	ابن اونكل سليم !
14003	هو ده الحصل
15648	انا ماشي وسيبهالك يا نوسه، عباس طلع من الاوضه شاف ابنه إلى قاعد على الانتريه ولابتوب على رجلية وسجاره في ايده
17779	كله الا دي يا عمي فاهم خديجة خط احمر هيبقا ليا تصرف تاني ومش هيهمني حد فاهم
397	كدا!، كارمن بصت لنفسها، كانت لابسه بجامه و الطرحه على راسها
13918	اه طيب اتفضلى معايا
12198	هي اكيد النار شعللت جواها وغارت مني ..
14536	اياك تغلط بكلمه واحده لا ادفنك مكانك
6600	كفاية عياط لو سمحتى وقوليلى مالك
2645	وصدقيني هغرقك فلوس
20284	ايوه ايوه منا خدته وقفلت عليه خلاص ومابقالوش مفر
14374	صباح النور يا رانيا
5716	لو سمحت
17680	- ماتخدتش على كلامها اصلها لسه ماتعرفش. ان الخطوبة بعد يومين.
1206	ماسة أسمعينى يا بنتى انتى لازم تفهمي
16282	كيشني
9506	انا بخير ياست الكل طول ماانتي بخير
3992	اهلا بسعادتك ياباشا. بس يعنى انت داخل بالعساكر في جلب بيتى!، مش تستنى لما ادخلكم المندره الاول!
4202	معلش يا امى
20829	ليه مش قلتى ليه وأنا كنت هروح أجيبها
10513	طبعا حصل وانت ولا على بالك ياهانم ..
14089	ايوه ياحبيبى فى. انا نفسى افرح بيك
8372	تعاالي يا فاطمه في حاجه
12687	حاضر يا بابا، هي ماما فين عايزه اسلم عليها.
17469	انك تعدل يا ولدى والليلة تروح لبت عمك
5275	ايوه روحى عشان مش نتأخر.
3665	ما كله بسببك
17571	هتطلعو من البيت لوحدكم
14311	أنتى بجد أختى انا كان ديما نفسى يكون عندى أخت
10469	أستنوا هوصلكم.
10131	بس مكنتش عاوزه ديه يحصل الا ما نتجوزوا حقيقي
8721	طمنيني ولدك ماله.
16025	تخنت صح
10849	متقووليش ولدي دي ع لسانك مره تانيه .. اللي بيني وبينك فرح قمر اختي وسااعتها هسيبلك البلد واخد مرتي وامشي ياالهام .. وخليكي فااكره انتي اللي بدأيتي بالشر .. مع انك بدأه من زمان قووي ومصدقتهمش .. وكدبتهم كلهم .. واترميت ف حضنك مع انه الكل متأكد انك ليكي علاقه بمووت امي
13038	ممكن حد يشرحلي علشان مش فاهم حاجه.
3331	لا والله انتو كدا إلى بتغشو
3080	ماتنجز ياولد المحروق انت كمان ! حصل ايه ..
7159	- طب وبعدين يابوى؟ انا كده خوفت على البت نورا؟
8337	- افرح كيف بس يابوى؟ دا ربنا العالم انى ماغمضليش جفن من امبارح وانا مخى بيودى ويجيب!
8813	او يلبس عمه كل الليله وهو يخرج منها شاهد ملك ...
1513	مينفعش يا امى لازم أنا اروح بنفسى
10632	اهلا بيك
18904	عايزة تقولى ايه
14110	- ماخلاص ياجماعة مدام عجبتها يبقى ننجى احنا الباقى بجى.
20147	- راحة فين ياعروسة؟ في واحدة تسيب عريسها برضك في يوم فرحها. انتى عايزة الناس تاكل وشى.
20639	- على ايه بتشكرينى؟
334	ايوه يا روح ادهم
4478	اعمل ايه ياعنى؟، انا كنت مأكد عالرجاله بكلامك اننا نأدبه وبس
5452	لى خير مالها
11310	- هو انت زعلت ياعاصم. بصراحه انا اللى في قلبى على لسانى. واللى بحس بيه بقوله على طول من غير حسابات.
9054	ماشي
8042	ايوه ياسحر عايزك تاخدى استاذ حمزة لمكتبه وتفهميه الشغل ماشى ازاى
11071	ااوووه الجميل قلب ماما وصل
2797	خلينا فيك طيب .. كنت متاكده انك مش هتعديها ..
18745	إن شاء الله
1673	- ايه بتقولى مش سامع؟
18136	نخسر بعض. لا مش لدرجادى يعنى ياعم الدكتور. احنا ولاد عم. نشد ونرخى وفي الاخر نتصالح ونفضل حبايب.
14888	- لم نفسك يامعتصم. وماتتدخلش في اللى ملكش فيه. ماحدش قرب منك.
2023	متشكر لحضرتك .. هى هتبقي كويسه دلوقت .. ولا ايه ياوجد !
15637	كلي و غيري هدومك علشان اهلك جاين
4924	- واخليها وقت تانى ليه بس ياعم ياسين دا انا جاى مخصوص اقولكم عشان اعمل خطوبتها هنا في البيت الكبير عشان تعرف انى بعزكم وبعتبركم عيتلى.
12156	ياما انتى كده هاتكبرى الموضوع اكتر.
18205	خديجة
12943	و من امتى الهانم بتحط مكياج
20582	والفرحانه تهبب دا كله في وشها. ليه بجى كانت العروسه هى
848	انت نوران بقيت مراتى يعنى لسانك ده ميكلمهاش تانى
19418	ليه رايح فين
12906	نص ساعه و تروحي.
4018	انا بجى ياسيدى. تعبان من كتر النوم. ونفسى اجوم بجى. واجرى بالحصان العالى والف البلد كلها.
20158	بطل بقي وابعد شويه كده .. احسن حد من الخدم يدخل علينا
10239	انا لعبي حلو في كل حاجه
3070	لا هخرج ومش هكلمك اصلا عشان تبطل الحركات دي ..
20559	هعمل انا دلوقتى ايه
11919	صباح النور
12531	ليه كان نفسي يتصورو كلهم بدهب
2380	ماتوحد الله يابو نسب .. اكيد حماتي مش قصدها
16271	جبت الاختبار
129	قولت فوق.
18700	خلصووونا مش فاضيين .
9373	روحى ياشغف ألبسى عشان مش نتأخر على الشغل
21216	لا ياخويه بعد ضربك ليه انا اخاف على نفسى.
10354	معناه ايه الكلام دا يامه .
11355	بس شمس راحه
19849	علشان انا غبيه
16978	ما انتي حلوه أهو وعندك عشيق آمال عامله الخضره الشريفه عليا ليه
17102	بس لو اكتشفت أن أيهم مش تقدم وأن دى قصة احنا مالفينها عشان توافق
1026	احضن ابوس حاجات من إلى يحبه قلبك دي
18013	خلاص يا ماما بعد الفطار
2308	وانتي اي اللي فكرك بالموضوع دا دلوق ماحنا قافلينو من زمان
21453	تمام وانتي خليكي هنا اوعي حد يدخل الاوضه.
3011	أنا مستحيل أسيبك أبدا
14603	المفاجئة هنا ياجاد وكان يشاور على لينا
564	خلصتى
13488	انتي هاتنزلي المحافظة من غير ما تتصلي بمدحت تخبريه. ولا هاتعمليها مفاجأة؟
13974	مش عارفة بس دكتور وائل اتعدى حدوده مع جنا أوى
15259	طببعاً. امال يعنى هيكون ابوك وعمامك الغلابه.
16682	هقوم انا وانت شوف الدلوعه بتاعتك.
17455	أدهم استنى رايح فين أووف
4847	- ايه الاخبار؟ شكلها ولعت.
16578	اهدى ياحبيبتى. ان شاء الله ربنا ها ينجيه منها وابن الحرام اللى عملها هانجيبه من تحت الارض ونخلص عليه.
5617	ان شاءلله الدور الجاي لما اجي القاهره اخدك ونتي لابسه لأبيض
10716	مستغرب يعنى ما انت عملت زيه
8222	حاضر يا جدى بعد أذنك
15794	لو كنتي رفضتي بادب كنت مش هوافق بس كدا هتتجوزيه غضب عنك
8635	بت!
17193	لى بتقولى كده اشمعنا انا
12978	هجبلك حاجه على زوقي.
12236	ايوه بس احنا مانعرفوش، لكن شكله مش غربب عليا، يانهار اسود ليكون دا صاحب الدكتور مدحت اللى شوفناه في الكافيه. انا جلبى حاسس ان هو
7816	انت اخت وجد ؟!
5625	افهم من كده ان الباشا الدكتور هو اللى العين عليه ووجع عليه الاختيار
14015	لا ده انا اروح بسرعة بقا عشان مش قادرة استحمل اكتر من كده
15742	هي مش بتحبه هي متعلقه بيه لما كان محمد بيضربها هو كان بيحوش عنها ودليل ان هي مش بتحبه بقالها خمس شهور معاك عمرها ما جابت سيرته بس هو لما طلع قدامها النهارده
19118	امل جايبنى هنا لى غصب عنى
17906	- وايه الغريب فيها دى بس؟ انا اتعودت ياسيدى خلاص على النظام ده ومابجتش اخاف. ثم ان شقتنا امان يعنى ولا ايه؟
16276	لا، جبت الاختبار
15051	ياما انا مش هاجدر اجولك حاجه. انا بكلمك سرجه عن طريج واحد بن حلال
20591	اتكلمي عدل .. وفهميني ..
20981	آمين يا رب انا هروح اعملك الشاى
13853	أنت مش ناوى
9640	مااشي مااشي خليكي فاكره ياخياط باشا
18152	بجية الشعب راحوا يشوفوا المهر الجديد.
10670	جيلان اسمعينى
21489	طاب بقولك اي. احم مش عايزه تجيبي جميله دي من شعرها
8962	ايوه اهي، ايهاب غيرها وحتا مرفعش وشه لجميله دي
6509	أو لا أنا اتأخرت
4784	- ليه!
13283	عايزة سلامتك يا ماما. ابقى تعالى الفرح
15708	طب كويس
6666	- ومين قالك بقى ان عزمتهم؟ دى بس ماما اللى قولتلها على عزومة النهاردة. وبابا قالي هاجيبها تساعدك. هما وصلوا؟
17983	مش غلط إلى عملته دا
16981	اطلعي لخديجه.
7458	ايه الهبل ده انتى مش عملتيلى حاجة وانا الاسفة عشان كلام ماما انا عارفة انك أكيد اضايقتى
1224	مش عارفة تعبانة شوية ومش عارفة ايه حصلى اول ماشفت الأكل وشميت رحته
10109	خيييير
14302	أنتى اكتر يا حبيبتى
18508	فين يا عبدالرحمن
8739	اهدي، ايهاب شال الطرحه وبص على سستة الفستان ووووو، بعد شويه ايهاب بعد ولبس هدومه. حور شدت اللحاف عليها وهي بتعيط في صمت
9279	متخفيش ان شاءلله خير حازم بيه ابن ناس برضو.
9003	لسه زعلانه
11132	شغف انتى رايحة فين
4244	ااا م على عتبة السلم يابوى
8931	عامل ايه عاصم دلوك؟
12372	كيف بتحكي معي بهدا الطريقه حمزه بيه
14283	بخير الحمد لله
6741	وانتي هتبقي راضيه لما يبقا غصب عنك
171	خليه انا همضي عليه وبعته للمحكمه في اي وقت
18687	اي البلطجه دي البلد فيها قاانون
17338	انا عطيتها حقنه مهدئه .. ساعتين كده وتفوق .. خليها تاكل كويس وتاخد الادويه دي هتبقي عال .
1998	وكل سنه وانتي في حياتي
4677	وعد محتاجلك ياحمزه اي لازمتها سفريتك دلوقتي
15302	لا والنبي اهدي عليا شووويه وفهميني براحه اكده
15088	انتى يا اخينا. جوم ياجزين. مش ناجصه نصايب هى.
11693	باين اكده .. عموما مع اني مش مجبر اعرفك انا مين .. لكن انا بنفسي هخليك هتريح دماغك غصب عنك
19915	مالك
4190	عاملة ايه يا بيان دلوقتى
15221	ياللا بجى شد حيلك عشان ترجع وتنور بيتك
1953	تعالي
3585	أمشى يابت من هنا واقفلى الباب وراكى عايزة انام انا نمت متأخر امبارح
2215	انتي لسه شفتي سفاله.
8998	يا خسارت تربيتي فيكي...
1078	هنعمل ايه يابيه دلوق
2987	أنتى مجنونة
10902	ازي، د. دا، انا مش هسكت و هوديكم كلكم في ستين داهيه
2983	أنا هروح اشوفها
3499	خدى اهو يا ابلة دينا التليفون بس لو ملقتقيش بتذاكرى هاخده منك تانى.
17691	- شوفى يا بدور بصراحة حكاية نورا دى انا مش عارفة ايه ظروفها. بس اللى انا متأكده منه بجد هو حب عاصم ولهفته عليكى.
11321	- الله يسامحك يابيه عشان دايماً مفكرنى غبى. بس انا طول عمرى مع العمده وعارف زين كيف بيتصرف في الحاجات دى.
7632	اجمدي كدا ومتخفيش، جمال هيعرف منين ان ايهاب بيتعاطه وايهاب ذات نفسه ميعرفش
4985	لا ابدا والله بس انا قلت بلاش اتعبك واكيد انت مش هتعرف في الشغل دا. حتا عبدالرحمن مقلتلوش والله
12835	اي إلى انت عملته دا.
2282	لو ملهاش صرفه نشوفلها يابيه .. بس هي ع كاام
5335	فى ايه ياياسين ليه صوتك عالى كده
7259	سلام عليكم
1690	انتوا كنتوا تعرفوا أدهم قبل كده
4304	قلبي يا ماما تعبان اووي، مش انتي دكتوره متشفهولي ماله، كل ما بشوفك بيدق جامد
8812	ادهم اذكى من انه يعمل كده لانه عارف مش هيقدر يواجهه هو دلوقت بيفكر يلعبها صح ! لو حطينا نفسنا مكانه ممكن نتصرف ازاى نخطف تلات بنات عشان يجيب رجل هدفه الاساسي المفروض انه يتصل ويقول طلباته لكن ادهم مش هيعمل كده ... ادهم عاوز يخلص مننا احنا والبنات بضربة معلم وهو يطلع منها زى الشعرة من العجينه ..
15101	ايوه احنا عارفين بالحكايه دى. بس كمان اللى نعرفه ان الحكومه جبضت عليه من زمان وعلى المجرمين اللى معاه. دى كانت معركه رهيبه بينه وبين الحكومه و لحد تاريخنا هذا. الناس بتحكى عنها. والتانيه كمان. دا محدش من الاهالى بيهوب هناك. عشان القصص اللى بنسمعها وبتخوف الناس.
5834	ايوه صح دى ماوجفهاش غير الكسر عن المحاوله.
10637	مش لدرجاتى انت كدة بتبالغ ثم هتف وهو ينظر لرنين هاتفه: أنا هضطر أمشى بقا عشان جاتلى مكالمة من المكتب
8628	وانا ايه اللى هازعلنى بجى ياعم انت؟
9600	يالهوي ليه! من دلوقتي بس وهو انا لسه عملت حاجه
14618	ده ابنى ياكارما ودى يامراد كارما بنت عمتك.
8200	هبلة بس ربنا يكرمك وتدبسى وتحبى
2598	حازم مالك
991	مالك يابنتي ورحتي فين على من بدري اكده .. ومالك عتكسري ف الاوضه ليييه فهمينى ؟!
4369	عندك حج ياولدى. وانا اللى كنت فاكره عجل. بعد ماسافر الخليج!
19830	معتقدش كان دور عليها
18141	سلامتك من الخضه ياجمر.
19	أنا بقولك عشان انتى فى ثانويه عامة وانا عايزاكى تجيبى مجموع وبنظرة تحذير والا مش هيحصل خير
3036	أنا كويسة بس
4029	الواد باعنى في ثانيه. ولا اكنى كنت بتحدت معاه توى.
3966	ماما جابتلك اخت يا رأفت هاتسميها ايه ياحبيبي.؟
12708	طاب يا حبيبتي هنسيبك ترتاحي.
12551	يا حبيبتي ما احنا كتبنا الكتاب يعنى في حكم متجوزين
18960	انت شخص زبالة وصلت معاك للخيانة ياجاسم بتخونى انا بقيت بكرهك
15338	لكل حاجه نهايه .. لو مش طايقه عيشتك معايا هسيبك
8263	طيب خلى بالك من نفسك ومن
5228	- اطمنوا. متخافوش عليا.
19426	ساعديه يغير هدومه لحد ما اصحي يونس.
7317	اممم عايز اسمعها منك
15288	وانا همووت من الجووع من ساعه الجبنه بتاعتك دي
4148	هفطر فى الشركة
14504	عليا برضو
9706	مرسى ياقلبى. وانتو يا بنات حلوين اوى كمان
15912	هنسميه زين.
2569	ايوه ومينفعش تجري ولا تلعبي او تاكلي اي حاجه من غير ما تقوليلي
5528	ليه بس ياعمده دى اكدتلى انها جايه
6922	بعد موت على بكام سنه دورت وراه ليكون عاطط في حاجه وفعلا طلع متجوز واحده من كباريه ومعاه بنت شهد رحت للمره ( للست) دي وفهمتها ان على يبقي ابن عمي واني مش هسيب لحمي ودمي ليهم كدا قالتلي لا انا هربي بنتي. قولت معلش خليها معا امها هيبقي ولا ام ولا اب، عدت سنين والبنت كبرت وانا كنت ببعتلها فلوس علطول لحد ماجت في يوم وعرفت انها عملت حادثه قعدت سنه في غيبوبه كنت معاها علطول جات امها في يوم قالتلي.
11876	اصورك فين يامجنونه احسن تجعى
9030	طلقني علشان انا مش بتاعتك وبحب على وهو اول حد يقرب مني
4426	وحصلت للحريم كمان يا...
1287	حاضر
5479	شكرا
5315	ماما هاتى اوديه عشان نام بدل ما يتعبك
15547	ف اي حضرتك ليه الطياره رجعت
3174	روحى يا نورا مع الست الوالدة. وانا هابجى اجى اخدك بعد ما تخلص الليلة.
10733	متمشيش يا كريم
4697	لا
7249	هااا ياشيخ صبري الجواب وصل لابن الخياط
12787	معرفش
17802	غمض عنيك
17907	- دا شئ يسعدني طبعاً انك تتعمدى على نفسك وقلبك يجمد وماتخافيش.
335	يلا علشان عندنا مشوار تاني، وخلي العربيه هنا يومين بس اخلص شويه شغل و اعلمك السواقه ونيجي نجيبها
19151	شكرا يا سمير
6503	خلاص يا سميه هما مش هيقدروا ياخدوها منك أهدى بقا.
20220	كله .. كله يتقال من غير ماسأل فااهمه
6885	طب بقولك اي اطلعي بصي برا كدا
20913	لا مش معايه
9463	مستني ادوق كلامك
2702	علشان بهزر مع جوزي تبقا حركات عيال
4192	تستاهلى الحمد ياحبيبتى
7096	- ياماشاء الله عال عال. المحصول المرة دى شكله يفتح النفس يا محسن. والظاهر كده ان الارض مديها حقها المرة دى في الرى والأهتمام.
9135	نعم ياروح امك
3385	خليه يجى .. اوعى تكون صدقتى الكام كلمه والشويتين اللي عملتهم امك ..
16818	حازم الباب مفتوح حد يدخل
6451	اه اكيد
1108	يعني جوزك اللي فرحانه بيه طلع قتاال قتله ياوعد هانم
6655	أنا آسف ياقلبى سمحينى
4083	بسخن لبن بس عشان انا عارفه طقوس العيله دى مش بيفطروا غير بكبده العجل .. وممكن تجوع .. فحاجه تسندك ياحبيبي ..
14420	you re welcome
11409	لا الاثر هيطلع من البلد سليم بس مش من المينا
17560	دا انا هطلع اهلك
10578	نكنسل على الفطار وزين
19855	علشان الشوكولاتة مبتحبش الشوكولاتة اكيد
7287	مفيش رجوع و هو دا بيتك
9777	ازاى يابنى ليه الأستعجال
13238	نعم يا باشا حضرتك عاوزنى.
9561	فين اوضتي بقي .. اه تنبيه اخير ياريت متجيش تنام جمبي
12026	بقيت مرات اخوك
14224	موافق ياعمتى
2781	احضرلك العشا
10853	ازعل منك ياحمزه متقولش كده مش يمكن ظالمها .. ادي نفسك فرصه تفهم وتفهمها الموضوع وبعدين خد موقفك زي ماانت عاوز .. متبقااش حمبلي اوي كده.
13892	يلا بقا طيب عشان تدوقى عمايل ايديا.
18235	يعنى مش بتحبني
20697	تنزلي انتي ولادك تقعدي تحت فهمااااني .. عندي شغل ساعتين وراجع اوعي تفكري بس تطلعي لحد ماارجع ولا توري الكلب دا طيفك .. فهماااني ياوعد
2949	احممم حضرتك الاستاذ أدم
5836	حاضر ياعمرى. اتجوزك بس. واعلمك ركوب الخيل على اصوله.
13166	طيب شوفتوا كاميرات الشركة
17232	٢٠٠ مليون يكونوا بكرة على مكتبى
18421	- حاضر تمام. ثواني وهاجيلك.
11110	تفكيرك كارت محروق .. شكلهم واقعين ف بعض لازم نغير خطتنا
13643	يبكى. عاصم يبكى كيف وليه يعنى؟!
14076	مش عارفه بس يعنى احنا بشر ودا شئ طبيعى ان الواحد يمر بتجارب.
11697	مش مهم مش مهم  .. ساعديني بقي ..
9813	وعد هكلمك كل يوم
14944	ماشي تصبح على خير
17567	انت ماشف
18453	عمل اي مراد يا جوريتي
17647	- الوو، ايوه ياحيلتها توك ما افتكرت ترن على ابوك؟
12841	ابنك جامد برضو ويعملها
16379	يعنى انا بكدب
135	مش جعان يا زين كل انت.
6450	احم ممكن اسالك على حاجه
19914	فيروز تعالي
16518	فى مجدي عادل الهواري .. بضرب واغتصاب بتى ..
19176	نبقى نشوف الموضوع ده بعدين
8246	أنتى بتعرفى تحشى
10268	حازم اتصل بيا من شويه وطلب مني اني اخدك وارحله
84	اوعى تكونى بوظتى الدنيا زى عوايدك
3298	روحي انتي يا حور افطري معاهم تحت واحنا هنساعد ايهاب
2779	طاب وهتعملي اي
1931	مين قالك الكلام دا يا هانم ولله كل اللي طلبتيه حصل
20742	كام ساعه وهتفوق عشان هي نايمه دلوقتي تقدروا تقعدوا جمبها لحد متفوق ... بعد اذنكم
476	- انقذت نفسك يا عاصم. عشان دقيقة تانى. وكنت هانفجر واتعصب عليك.
19284	ياحبيبى ماجصديش عليك. دا انت الكبير. برضك دا كلام
21618	هششش ليه الدموع دي كلب و راح
20388	وانا قولتلك متحطيش؟
2173	ترموها بره ومتهوبش ناحيه اهنه .. مره بووومه وقدمها قددم شووووم .. لو شوفتوها ماشيه قدام القصر تطخوووها فاااهممممين
11901	م. مف. مفيش.
6653	معقول يا ياسين هنت عليك تعمل فيه كده
16287	اخيه ما شيلش في جيبك غير سبع تلاف دا ال
16717	مكنش دا كلامك اول جوازنا.
14791	صباح الخير
2882	اه افتكرت
1629	- الله اكبر عليك ياعين امك. شالله يحرسك يارب من العين والحسد واى حاجة عفشة.
20127	- استنوا ياجماعة عاصم فتح تلفونه: وقفوا الجميع منتبهين وهو بيكلم ابن عمه في الفون: - الوو يا عاصم انت كنت فين جلجتنا؟ مابتردش ليه عالتلفون انت ونهال ومدحت اخويا الدكتور.
14101	ياجلبك.
12717	احسن دلوقتي
15867	الحمدلله نزلت شويه. هنا دخلت جوري إلى بقت 15سنه دخلت وهي شايله صنيه
17659	- والله ماكنت موافقة انا بس كنت بفكر وباخد وقتى. مش اكتر من كدة.
12912	اي يا باشا
15926	مازالت تحت تاثير المخدر ولكن يمكنك الدخول
12975	ولله يا عمي رضاك عليا احلي هديه
5065	نني في عينك وقوم يازفت
672	اول حاجه مفيش طلوع من البيت بدون اذني مهما مين كان حتى لو حد جه قالك دياب اللي بعتني شعرك يتغطا علطول جو البيت وفي اي حته كويس. عايزه تعريه يبقي تعريه هنا قدامي وليا انا بس ان شاءلله تقلعي عريانه و كلام مع زفت فاطمه تاني مفيش فاهمه
9515	احممم احمممم اييه يااشباب (ثم قال هامسا ) دانتو ليلتكم سوده معايا
13700	في اي.
20057	- اتحرش بيكى ايه يامجنونة؟! دا انا خطيبك دلوك وجريت قوى هابجى جوزك. ماهو انا بصراحة بعد ماشوفت الحلاوة دى كلها مش هاجدر اصبر كتير.
11024	سافري انتي والرجاله  ع مصر وانا يومين وهحصلكم
833	الشرف لينا يا أدهم بيه انا هدخل فى الموضوع على طول انا جاى عشان اطلب أيد بنتكم نوران لأبنى رامى
1840	انا جيت يا بشر
21481	هفهمك كل حاجه بس اهداء
2542	يعنى هما عايزين يقتلونا
7022	- ماتقلقش ياحج. هي اهم حاجة ليها دلوقتى ليها المراعية وتبعدوها عن الزعل. اه واهم حاجة الاكل والنبى. عن اذنكم بقى.
3941	- والله وبقيت راجل ياسى وائل وعايز تمشى كلامك على كلام ابوك
11170	شغف
8078	هى ماما مش فى البيت يادادة
9859	نعم يوسف
5366	مش ناوية توافقى
5295	وانت يفرق معاك اكلم مين واضحك مع مين
4886	- الووو ايه وزفت ايه؟ بجى حابسة نفسك من امبارح ومجطعة نفسك من البكا وانتى حامل! انتى مش عارفة ان الزعل عفش على الحوامل ياست بدور ياللى مااديتناش فرصة نفرح بيكى حتى. هو ايه اللى حصل يعنى لدا كله؟
17671	- هو في ايه ماتفهمونى. بت مين اللى وافقت على وائل وانا سته ام امه معرفاش.
14765	أنا بخير متقلقش
3075	انا هعتبر كلامك الاخير ده مسمعتهوش .. هسيبك تفكري بعقلك وتختاري .. مع انك مش مجبره غير تحبى نفسك وتدورى على سعادتها ياماجده .. هى متستاهلش منك تعاقبيها كده !
17281	ماليش فيه . . بعد 30 يوم تيجي تقولي مرتي حبلي وبعد 60 غيرهم تقولي حبلي ف واد .. ولا اقولك خليهم ولدين عشان نخلصو ونكونوا عزوه اسرع .. والا هخليك تتجوز ٣ غيرها حق انا خابره راس الخواجات من اول عيل تتفرهد اكده وكفايه ومعرفش ايه
6497	أى امته الكلام ده
14875	- زي بدور ماهي متحملاك ياض يابارد. سيبك من الواض ده وتعالي اجعدي جمب جدك يابت.
913	اي الهبل دا ! انا بقول انك مجنون مش مصدقنى ..عموما مابراهنش حد خسران روح شوفلك اي بهيمه تقبل بالجوازه دي لكن مش انا .
2884	لا ياسيدي .. مش لا ولا حاجه انت بتعرف تسرحه؟
18073	حور قلت من اول مره وكلمتي تتسمع
19327	ايه يا نهال ساكته ليه؟! يامرة اخويا ياحلوه انتى.
9812	أنا مش همنعك ياجاسمين اعملى التشوفيه مناسب عشان دى حياتك انتى.
10119	سموره بقي تعملها ع ذووقها
6536	ست ألفت
4955	ياااااها يا ريتني كنت مسك فيا السلك من زمان
20469	روح انت يا متولى.
15251	ايه مالك شكلك متغير ليه كده؟
13788	الحمدلله أنك فهمتى
9891	وااه. احنا هناخد وجتنا كله في اسئله. اجيبلك من الاخر. ملكش دعوه ب نهال يا يونس لأنها بجت خطيبتى. ماشى.
16858	مفيش حد غ.
21648	لا كفايه انا تعبت، آيه شهقت لما ادهم شالها وطلع بيها
18763	تالتة ثانوى
19561	- ايه ياوالدى؟ يكونش انا المقصوده!
11447	يارب تعرفي تنامي .. وحاجه اخيره شايفه الاوضه الل ع الشمال دي فووق محرم ع اي ملخوق يقف قدامها فهميتي
14297	بجد
14627	لارا معاها حق احنا كان نفسنا ترجعوا من زمان
19072	بعد أذنك
8914	نتفاهم على ايه؟ انت جولى حكاية مها وخلصنا على كده.
9304	تيررراررا
4905	- صباح الخير ياحماتى. صباح الخير ياأحلى نورا.
19173	جيلان فين يا سليم
13681	تعالي وراي، احنا اتعشينا من زمان.
15726	ناقصك حاجه
9076	هقتلك انطقي
16220	جيجي. اسمي جيجي...
9060	حازم الحقني
17587	ازيك يا ست هانم عامله اي
7945	خلاص أنا جايا دلوقتى
20791	بس احتمال التيار يبقي اقوي مننا
12789	خمس دقايق و المكرونه تستوي
3642	اممم طب انتي لو لغيت العقد هتلاقي الف طريقه توصلك وتاذيك بيها على الاقل لما تبقا معاك هتبقا تحت عينك
4892	- وما تروجش ليه ياواض؟ مش عريس!
1209	أنا بكرهم يا ماما يليهم يسبونى فى حالى بقا
4361	تعالي بس دا الحج بقاله شهر يخطط لليوم دا
15320	وكمان عتتجسسي عليّ .. وانتي عاوزه اي دلوق
15778	هو انت فضلك يتنسي يا حازم بيه
9195	انا اصلا مش هجوزهالك، سليم: هي ترضا بس و بعدين نشوف الحوار دا.
16862	مرات اخويه القمر.
20927	استنى يابيان هنا
3033	٥٨
19396	بغسل المواعين وما ادراكي بموعين اول يوم رمضان
3770	اي مالك
10397	بجد مش هقدر
5612	لو سمحت
4114	ده قرار كبارات البلد يامعالى المستشار .. ومافيش منه رجعه واصل ...
21345	ممكن اعرف المكيااج ده اي لزمته... واي البرفيووم دا
9340	بتتأسف لى انا عمرى ما نسيت ولا انت مش عارف احنا هنا لى
